/home/workspace/mydata/IMG/center_2019_02_21_19_52_26_606.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_26_606.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_26_606.jpg,0,0,0,1.243489
/home/workspace/mydata/IMG/center_2019_02_21_19_52_26_674.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_26_674.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_26_674.jpg,0,0,0,1.235993
/home/workspace/mydata/IMG/center_2019_02_21_19_52_26_748.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_26_748.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_26_748.jpg,0,0,0,1.226068
/home/workspace/mydata/IMG/center_2019_02_21_19_52_26_820.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_26_820.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_26_820.jpg,0,0,0,1.218677
/home/workspace/mydata/IMG/center_2019_02_21_19_52_26_894.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_26_894.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_26_894.jpg,0,0,0,1.208891
/home/workspace/mydata/IMG/center_2019_02_21_19_52_26_964.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_26_964.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_26_964.jpg,0,0,0,1.199184
/home/workspace/mydata/IMG/center_2019_02_21_19_52_27_039.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_27_039.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_27_039.jpg,-0.1,0,0,1.19144
/home/workspace/mydata/IMG/center_2019_02_21_19_52_27_114.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_27_114.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_27_114.jpg,-0.325515,0,0,1.178279
/home/workspace/mydata/IMG/center_2019_02_21_19_52_27_181.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_27_181.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_27_181.jpg,-0.09761095,0,0,1.16951
/home/workspace/mydata/IMG/center_2019_02_21_19_52_27_255.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_27_255.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_27_255.jpg,0,0.07402825,0,1.156072
/home/workspace/mydata/IMG/center_2019_02_21_19_52_27_323.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_27_323.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_27_323.jpg,0,0.3012214,0,1.372294
/home/workspace/mydata/IMG/center_2019_02_21_19_52_27_390.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_27_390.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_27_390.jpg,0,0.4768052,0,1.67722
/home/workspace/mydata/IMG/center_2019_02_21_19_52_27_460.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_27_460.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_27_460.jpg,-0.15,0.4903657,0,2.020791
/home/workspace/mydata/IMG/center_2019_02_21_19_52_27_528.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_27_528.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_27_528.jpg,-0.35,0.2337427,0,2.304632
/home/workspace/mydata/IMG/center_2019_02_21_19_52_27_596.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_27_596.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_27_596.jpg,-0.2761109,0.05369496,0,2.403368
/home/workspace/mydata/IMG/center_2019_02_21_19_52_27_664.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_27_664.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_27_664.jpg,-0.276784,0,0,2.394274
/home/workspace/mydata/IMG/center_2019_02_21_19_52_27_739.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_27_739.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_27_739.jpg,-0.4267841,0,0,2.373233
/home/workspace/mydata/IMG/center_2019_02_21_19_52_27_813.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_27_813.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_27_813.jpg,-0.2294097,0,0,2.355856
/home/workspace/mydata/IMG/center_2019_02_21_19_52_27_886.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_27_886.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_27_886.jpg,-0.3306507,0,0,2.334844
/home/workspace/mydata/IMG/center_2019_02_21_19_52_27_953.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_27_953.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_27_953.jpg,-0.3064277,0,0,2.318724
/home/workspace/mydata/IMG/center_2019_02_21_19_52_28_028.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_28_028.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_28_028.jpg,-0.05724192,0,0,2.301099
/home/workspace/mydata/IMG/center_2019_02_21_19_52_28_103.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_28_103.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_28_103.jpg,-0.1507968,0,0,2.280767
/home/workspace/mydata/IMG/center_2019_02_21_19_52_28_176.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_28_176.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_28_176.jpg,-0.2160208,0,0,2.263995
/home/workspace/mydata/IMG/center_2019_02_21_19_52_28_248.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_28_248.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_28_248.jpg,0,0,0,2.245574
/home/workspace/mydata/IMG/center_2019_02_21_19_52_28_320.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_28_320.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_28_320.jpg,-0.1,0,0,2.231307
/home/workspace/mydata/IMG/center_2019_02_21_19_52_28_394.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_28_394.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_28_394.jpg,-0.2603188,0,0,2.20862
/home/workspace/mydata/IMG/center_2019_02_21_19_52_28_467.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_28_467.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_28_467.jpg,-0.01793718,0,0,2.190931
/home/workspace/mydata/IMG/center_2019_02_21_19_52_28_540.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_28_540.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_28_540.jpg,-0.2179372,0,0,2.170781
/home/workspace/mydata/IMG/center_2019_02_21_19_52_28_608.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_28_608.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_28_608.jpg,-0.2052054,0,0,2.155577
/home/workspace/mydata/IMG/center_2019_02_21_19_52_28_676.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_28_676.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_28_676.jpg,-0.02403545,0,0,2.142486
/home/workspace/mydata/IMG/center_2019_02_21_19_52_28_750.jpg,/home/workspace/mydata/IMG/left_2019_02_21_19_52_28_750.jpg,/home/workspace/mydata/IMG/right_2019_02_21_19_52_28_750.jpg,-0.15,0,0,2.123674
